activation,branch,role,label,truth,question,answer,text,rel_rank
-0.10472812503576279,0,base,1,1,"Consider the following example: ‘‘‘The chandelier shattered on the floor.’’’ Choice 1: The chandelier dropped from the ceiling. Choice 2: The chandelier's lights flickered on and off. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 1,"Consider the following example: ‘‘‘The chandelier shattered on the floor.’’’ Choice 1: The chandelier dropped from the ceiling. Choice 2: The chandelier's lights flickered on and off. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 1.",0.37675350701402804
-0.09944649785757065,1,cf,1,0,"Consider the following example: ‘‘‘The mother called an ambulance.’’’ Choice 1: Her son lost his cat. Choice 2: Her son fell out of his bed. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 2,"Consider the following example: ‘‘‘The mother called an ambulance.’’’ Choice 1: Her son lost his cat. Choice 2: Her son fell out of his bed. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 2.",0.3787575150300601
-0.09882000088691711,0,base,1,1,"Consider the following example: ‘‘‘I put my hands under the running faucet.’’’ Choice 1: The soap rinsed off my hands. Choice 2: The water splashed in my face. Q: Which one is more likely to be the effect, choice 1 or choice 2?",choice 1,"Consider the following example: ‘‘‘I put my hands under the running faucet.’’’ Choice 1: The soap rinsed off my hands. Choice 2: The water splashed in my face. Q: Which one is more likely to be the effect, choice 1 or choice 2? choice 1.",0.3807615230460922
-0.09741970896720886,1,cf,1,0,"Consider the following example: ‘‘‘The customer filed a complaint with the store manager.’’’ Choice 1: The sales associate undercharged the customer. Choice 2: The sales associate acted rude to the customer. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 2,"Consider the following example: ‘‘‘The customer filed a complaint with the store manager.’’’ Choice 1: The sales associate undercharged the customer. Choice 2: The sales associate acted rude to the customer. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 2.",0.38276553106212424
-0.09621009230613708,0,base,0,0,"Consider the following example: ‘‘‘The fugitive hid from the police.’’’ Choice 1: The police dropped the case. Choice 2: The fugitive remained at large. Q: Which one is more likely to be the effect, choice 1 or choice 2?",choice 1,"Consider the following example: ‘‘‘The fugitive hid from the police.’’’ Choice 1: The police dropped the case. Choice 2: The fugitive remained at large. Q: Which one is more likely to be the effect, choice 1 or choice 2? choice 1.",0.3847695390781563
-0.09494160115718842,0,base,1,1,"Consider the following example: ‘‘‘The woman refused a second beer.’’’ Choice 1: She was the designated driver for the night. Choice 2: She was familiar with the bartender. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 1,"Consider the following example: ‘‘‘The woman refused a second beer.’’’ Choice 1: She was the designated driver for the night. Choice 2: She was familiar with the bartender. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 1.",0.3867735470941884
-0.0934610664844513,1,cf,1,0,"Consider the following example: ‘‘‘The stain came out of the shirt.’’’ Choice 1: I patched the shirt. Choice 2: I bleached the shirt. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 2,"Consider the following example: ‘‘‘The stain came out of the shirt.’’’ Choice 1: I patched the shirt. Choice 2: I bleached the shirt. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 2.",0.38877755511022044
-0.09318821132183075,0,base,0,0,"Consider the following example: ‘‘‘I ran the ice cube under warm water.’’’ Choice 1: The ice cube stuck to my fingers. Choice 2: The ice cube vanished. Q: Which one is more likely to be the effect, choice 1 or choice 2?",choice 1,"Consider the following example: ‘‘‘I ran the ice cube under warm water.’’’ Choice 1: The ice cube stuck to my fingers. Choice 2: The ice cube vanished. Q: Which one is more likely to be the effect, choice 1 or choice 2? choice 1.",0.3907815631262525
-0.09140001237392426,0,base,1,1,"Consider the following example: ‘‘‘I received a package in the mail.’’’ Choice 1: The package triggered my curiosity. Choice 2: I took the package to the post office. Q: Which one is more likely to be the effect, choice 1 or choice 2?",choice 1,"Consider the following example: ‘‘‘I received a package in the mail.’’’ Choice 1: The package triggered my curiosity. Choice 2: I took the package to the post office. Q: Which one is more likely to be the effect, choice 1 or choice 2? choice 1.",0.3927855711422846
-0.09037058800458908,1,cf,0,1,"Consider the following example: ‘‘‘The kidnappers released the hostage.’’’ Choice 1: They accepted ransom money. Choice 2: They escaped from jail. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 2,"Consider the following example: ‘‘‘The kidnappers released the hostage.’’’ Choice 1: They accepted ransom money. Choice 2: They escaped from jail. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 2.",0.39478957915831664
-0.08853995054960251,0,base,0,0,"Consider the following example: ‘‘‘The administrator cleared her throat.’’’ Choice 1: The meeting was postponed. Choice 2: The meeting commenced. Q: Which one is more likely to be the effect, choice 1 or choice 2?",choice 1,"Consider the following example: ‘‘‘The administrator cleared her throat.’’’ Choice 1: The meeting was postponed. Choice 2: The meeting commenced. Q: Which one is more likely to be the effect, choice 1 or choice 2? choice 1.",0.3967935871743487
-0.08741302043199539,1,cf,0,1,"Consider the following example: ‘‘‘The police officer pulled over the celebrity.’’’ Choice 1: The celebrity offered the officer a bribe. Choice 2: The celebrity sued the police officer. Q: Which one is more likely to be the effect, choice 1 or choice 2?",choice 2,"Consider the following example: ‘‘‘The police officer pulled over the celebrity.’’’ Choice 1: The celebrity offered the officer a bribe. Choice 2: The celebrity sued the police officer. Q: Which one is more likely to be the effect, choice 1 or choice 2? choice 2.",0.39879759519038077
-0.08492298424243927,0,base,0,0,"Consider the following example: ‘‘‘The boy was afraid to go to bed.’’’ Choice 1: He turned on his nightlight. Choice 2: He watched a horror movie. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 1,"Consider the following example: ‘‘‘The boy was afraid to go to bed.’’’ Choice 1: He turned on his nightlight. Choice 2: He watched a horror movie. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 1.",0.40080160320641284
-0.08224505186080933,0,base,0,0,"Consider the following example: ‘‘‘The woman visited her family.’’’ Choice 1: She distrusted them. Choice 2: She missed them. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 1,"Consider the following example: ‘‘‘The woman visited her family.’’’ Choice 1: She distrusted them. Choice 2: She missed them. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 1.",0.4028056112224449
-0.08223120868206024,1,cf,1,0,"Consider the following example: ‘‘‘The child kicked the stack of blocks.’’’ Choice 1: The stack towered over the boy's head. Choice 2: The blocks scattered all over the rug. Q: Which one is more likely to be the effect, choice 1 or choice 2?",choice 2,"Consider the following example: ‘‘‘The child kicked the stack of blocks.’’’ Choice 1: The stack towered over the boy's head. Choice 2: The blocks scattered all over the rug. Q: Which one is more likely to be the effect, choice 1 or choice 2? choice 2.",0.40480961923847697
-0.08221855014562607,0,base,1,1,"Consider the following example: ‘‘‘I got distracted from my conversation with the woman.’’’ Choice 1: Everyone in the room was talking. Choice 2: The woman was telling a funny story. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 1,"Consider the following example: ‘‘‘I got distracted from my conversation with the woman.’’’ Choice 1: Everyone in the room was talking. Choice 2: The woman was telling a funny story. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 1.",0.40681362725450904
-0.08102218806743622,1,cf,1,0,"Consider the following example: ‘‘‘The man's watch was broken.’’’ Choice 1: He waited at the bus stop. Choice 2: He asked a stranger for the time. Q: Which one is more likely to be the effect, choice 1 or choice 2?",choice 2,"Consider the following example: ‘‘‘The man's watch was broken.’’’ Choice 1: He waited at the bus stop. Choice 2: He asked a stranger for the time. Q: Which one is more likely to be the effect, choice 1 or choice 2? choice 2.",0.4088176352705411
-0.07979223132133484,1,cf,1,0,"Consider the following example: ‘‘‘The competition ended.’’’ Choice 1: The teams got pumped up. Choice 2: The teams shook hands. Q: Which one is more likely to be the effect, choice 1 or choice 2?",choice 2,"Consider the following example: ‘‘‘The competition ended.’’’ Choice 1: The teams got pumped up. Choice 2: The teams shook hands. Q: Which one is more likely to be the effect, choice 1 or choice 2? choice 2.",0.41082164328657317
-0.07864399999380112,1,cf,0,1,"Consider the following example: ‘‘‘The dust came off the desk.’’’ Choice 1: I wiped the desk with a cloth. Choice 2: I removed the books from the desk. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 2,"Consider the following example: ‘‘‘The dust came off the desk.’’’ Choice 1: I wiped the desk with a cloth. Choice 2: I removed the books from the desk. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 2.",0.41282565130260523
-0.07591933012008667,1,cf,0,1,"Consider the following example: ‘‘‘The student flaunted his test grade to his classmates.’’’ Choice 1: He received a perfect score. Choice 2: He feigned interest in the class. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 2,"Consider the following example: ‘‘‘The student flaunted his test grade to his classmates.’’’ Choice 1: He received a perfect score. Choice 2: He feigned interest in the class. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 2.",0.4148296593186373
-0.0745917484164238,0,base,1,1,"Consider the following example: ‘‘‘The man's pocket jingled as he walked.’’’ Choice 1: His pocket was filled with coins. Choice 2: He sewed the hole in his pocket. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 1,"Consider the following example: ‘‘‘The man's pocket jingled as he walked.’’’ Choice 1: His pocket was filled with coins. Choice 2: He sewed the hole in his pocket. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 1.",0.4168336673346693
